租金,room_size,室,卫,厅,天然气,空调,独卫,飘窗,阳台,district_name,price_y,最近地铁距离,1500内地铁口,最近公交站距离,500内公交站数量,最近银行距离,1000内银行数量,最近影院距离,1000内影院数量,最近餐饮距离,700内餐饮数量,500内超市数量,1000内公园数量,最近菜市场距离,1000内菜市场数量
770,20,5,2,2,0,0,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
970,32,5,2,2,0,1,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
585,10,5,2,2,0,0,0,0,0,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
890,20,5,2,2,0,1,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
745,11,3,1,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
850,16,3,1,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
750,13,3,1,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
1950,27,1,1,1,1,1,1,1,1,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
1950,35,1,1,1,1,1,1,1,1,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
1950,30,1,1,1,1,0,1,0,1,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
2005,30,2,2,2,1,0,1,0,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
940,19,3,1,1,0,0,0,0,1,高新区,20590,574.3101566,琉璃场,88.94968223,5,645.8321764,2,1186.228761,1,311.1014454,20,8,20,445.396131,3
790,22,3,1,1,0,0,0,0,1,高新区,20590,574.3101566,琉璃场,88.94968223,5,645.8321764,2,1186.228761,1,311.1014454,20,8,20,445.396131,3
840,13,3,1,1,0,1,0,1,0,高新区,20590,574.3101566,琉璃场,88.94968223,5,645.8321764,2,1186.228761,1,311.1014454,20,8,20,445.396131,3
1070,21,4,2,1,0,1,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
785,11,4,2,1,0,1,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
1150,22,4,2,1,0,0,1,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
880,12,4,2,1,0,1,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
2005,30,2,2,2,1,0,1,0,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
730,8,5,3,2,0,1,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
850,21,5,3,2,0,0,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
940,19,5,3,2,0,0,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
730,12,5,3,2,0,1,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
750,13,5,3,2,0,0,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
550,6,4,1,1,0,0,0,0,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
780,10,4,1,1,0,0,0,1,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
630,7,4,1,1,0,0,0,0,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
790,12,4,1,1,0,0,0,0,1,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
535,9,3,1,1,0,1,0,1,0,天府新区,17540,353.8946913,海昌路 华阳 五根松 广福,82.64144627,4,1344.971865,1,188.2123085,2,58.7175634,20,5,8,1021.445455,1
670,14,3,1,1,0,0,0,1,0,天府新区,17540,353.8946913,海昌路 华阳 五根松 广福,82.64144627,4,1344.971865,1,188.2123085,2,58.7175634,20,5,8,1021.445455,1
750,20,3,1,1,0,1,0,0,1,天府新区,17540,353.8946913,海昌路 华阳 五根松 广福,82.64144627,4,1344.971865,1,188.2123085,2,58.7175634,20,5,8,1021.445455,1
855,14,4,2,1,0,0,1,1,0,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
450,6,4,2,1,0,0,0,0,0,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
650,15,4,2,1,0,0,0,0,1,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
550,9,4,2,1,0,1,0,1,0,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
885,15,4,2,1,0,1,0,0,1,锦江区,19391,1334.192616,东大路 四川师大 狮子山 塔子山公园,356.101046,5,1117.028135,1,1498.54437,1,69.73010606,20,12,20,235.1788691,3
850,18,4,2,1,0,0,0,1,0,锦江区,19391,1334.192616,东大路 四川师大 狮子山 塔子山公园,356.101046,5,1117.028135,1,1498.54437,1,69.73010606,20,12,20,235.1788691,3
1150,18,4,2,1,0,1,1,1,0,锦江区,19391,1334.192616,东大路 四川师大 狮子山 塔子山公园,356.101046,5,1117.028135,1,1498.54437,1,69.73010606,20,12,20,235.1788691,3
680,11,4,2,1,0,0,0,1,0,锦江区,19391,1334.192616,东大路 四川师大 狮子山 塔子山公园,356.101046,5,1117.028135,1,1498.54437,1,69.73010606,20,12,20,235.1788691,3
1115,28,3,2,1,0,0,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
745,15,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
2005,30,2,2,2,0,0,1,0,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
2005,30,2,2,2,0,0,1,0,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
800,7,2,1,1,0,0,0,0,0,青羊区,20649,434.9085718,中坝 成都西站,141.9640974,5,294.9936432,2,565.5834803,1,54.33914301,20,15,13,715.9801113,1
1000,10,2,1,1,0,0,0,0,0,青羊区,20649,434.9085718,中坝 成都西站,141.9640974,5,294.9936432,2,565.5834803,1,54.33914301,20,15,13,715.9801113,1
685,15.5,4,1,1,0,0,0,1,0,青羊区,21134,633.4896591,成都西站,130.3401414,4,2046.082762,1,1477.881528,1,37.65781805,20,6,12,1573.455797,1
780,14.6,4,1,1,0,1,0,0,1,青羊区,21134,633.4896591,成都西站,130.3401414,4,2046.082762,1,1477.881528,1,37.65781805,20,6,12,1573.455797,1
350,7.1,4,1,1,0,0,0,0,0,青羊区,21134,633.4896591,成都西站,130.3401414,4,2046.082762,1,1477.881528,1,37.65781805,20,6,12,1573.455797,1
1000,17.1,4,1,1,0,0,1,1,0,青羊区,21134,633.4896591,成都西站,130.3401414,4,2046.082762,1,1477.881528,1,37.65781805,20,6,12,1573.455797,1
800,14,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
650,9,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
950,22,4,2,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
660,7,4,1,1,0,0,0,0,0,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
850,14,4,1,1,0,0,0,1,0,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
840,16,4,1,1,0,0,0,1,0,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
760,14,4,1,1,0,0,0,0,1,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
965,18,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
905,15,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
1195,26,3,2,1,0,0,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
800,15,5,2,1,0,0,0,0,1,武侯区,20865,2220.134196,簇锦,104.094014,5,2475.153934,1,1004.429999,1,24.9002506,20,6,16,973.8124463,1
720,7,5,2,1,0,1,0,1,0,武侯区,20865,2220.134196,簇锦,104.094014,5,2475.153934,1,1004.429999,1,24.9002506,20,6,16,973.8124463,1
680,8,5,2,1,0,0,0,0,0,武侯区,20865,2220.134196,簇锦,104.094014,5,2475.153934,1,1004.429999,1,24.9002506,20,6,16,973.8124463,1
680,8,5,2,1,0,0,0,1,0,武侯区,20865,2220.134196,簇锦,104.094014,5,2475.153934,1,1004.429999,1,24.9002506,20,6,16,973.8124463,1
780,13,5,2,1,0,0,0,0,1,武侯区,20865,2220.134196,簇锦,104.094014,5,2475.153934,1,1004.429999,1,24.9002506,20,6,16,973.8124463,1
760,18,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
790,16,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
1100,29,3,2,1,0,1,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
860,14,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
750,13,4,1,1,0,1,0,1,0,成华区,13482,3825.568876,理工大学,77.65607689,5,1897.375916,1,377.6878198,2,101.4792204,20,7,14,186.0227613,2
700,10,4,1,1,0,0,0,1,0,成华区,13482,3825.568876,理工大学,77.65607689,5,1897.375916,1,377.6878198,2,101.4792204,20,7,14,186.0227613,2
550,10,4,1,1,0,0,0,0,0,成华区,13482,3825.568876,理工大学,77.65607689,5,1897.375916,1,377.6878198,2,101.4792204,20,7,14,186.0227613,2
700,12,3,1,1,0,0,0,1,0,成华区,18447,541.3383046,迎晖路 槐树店,372.5917316,2,1415.520404,1,1290.765595,1,90.41004209,20,14,6,824.1584601,3
775,11,3,1,1,0,0,0,1,0,成华区,18447,541.3383046,迎晖路 槐树店,372.5917316,2,1415.520404,1,1290.765595,1,90.41004209,20,14,6,824.1584601,3
655,10,3,1,1,0,0,0,1,0,成华区,18447,541.3383046,迎晖路 槐树店,372.5917316,2,1415.520404,1,1290.765595,1,90.41004209,20,14,6,824.1584601,3
790,13,3,1,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
850,14,3,1,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
780,12,3,1,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
760,17,4,1,1,0,0,0,0,1,成华区,13482,3825.568876,理工大学,77.65607689,5,1897.375916,1,377.6878198,2,101.4792204,20,7,14,186.0227613,2
1000,23,4,2,1,0,0,0,0,1,高新区,20980,1095.364631,世纪城 锦城广场,134.4565401,3,807.4769056,2,1535.774681,1,35.53856546,20,8,18,1513.900227,1
845,13,4,2,1,0,0,0,1,0,高新区,20980,1095.364631,世纪城 锦城广场,134.4565401,3,807.4769056,2,1535.774681,1,35.53856546,20,8,18,1513.900227,1
895,17,4,2,1,0,0,0,1,0,高新区,20980,1095.364631,世纪城 锦城广场,134.4565401,3,807.4769056,2,1535.774681,1,35.53856546,20,8,18,1513.900227,1
1350,32,4,2,1,0,1,1,1,0,高新区,20980,1095.364631,世纪城 锦城广场,134.4565401,3,807.4769056,2,1535.774681,1,35.53856546,20,8,18,1513.900227,1
700,10,4,1,1,0,0,0,1,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
640,7,4,1,1,0,0,0,0,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
720,11,4,1,1,0,0,0,0,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
750,9,4,1,1,0,0,0,1,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
910,14,3,1,1,0,0,0,1,0,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
890,14,3,1,1,0,0,0,0,1,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
1050,16,3,1,1,0,0,0,1,0,青羊区,22024,496.0913056,中坝 蔡桥,97.60498006,5,202.9884998,1,1450.791566,1,22.51572045,20,15,16,621.4314706,1
855,28,5,2,1,0,0,0,1,1,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
650,12,5,2,1,0,0,0,0,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
1090,27,5,2,1,0,0,1,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
755,12,5,2,1,0,0,0,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
655,12,5,2,1,0,0,0,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
1150,20,4,2,1,0,0,1,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
780,12,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
770,11,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
1200,21,4,2,1,0,1,1,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
950,21,4,2,1,0,1,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
840,14,3,1,1,0,0,0,0,1,青羊区,17036,913.3944258,清江西路 成都西站,357.0073252,5,938.1059912,1,1028.175467,2,185.4202286,20,5,20,902.210632,1
740,11,3,1,1,0,0,0,1,0,青羊区,17036,913.3944258,清江西路 成都西站,357.0073252,5,938.1059912,1,1028.175467,2,185.4202286,20,5,20,902.210632,1
850,19,3,1,1,0,0,0,1,1,青羊区,17036,913.3944258,清江西路 成都西站,357.0073252,5,938.1059912,1,1028.175467,2,185.4202286,20,5,20,902.210632,1
1055,30,3,2,1,0,0,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
845,14,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
965,16,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
845,16,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
845,14,3,2,1,0,0,0,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
1500,26,1,1,1,1,1,1,0,1,成华区,10140,800.5148405,成渝立交 成都东客站,165.7443712,5,3115.838684,1,716.170181,1,87.16211443,20,15,15,287.3312137,3
1070,22,4,2,1,0,1,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
1150,20,4,2,1,0,1,1,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
745,14,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
535,9,3,1,1,0,0,0,0,0,龙泉驿区,14812,1200.486119,连山坡,151.7690241,5,4137.13475,1,837.3614251,1,129.8804899,19,1,4,285.248767,1
685,15,3,1,1,0,0,0,0,1,龙泉驿区,14812,1200.486119,连山坡,151.7690241,5,4137.13475,1,837.3614251,1,129.8804899,19,1,4,285.248767,1
600,13,3,1,1,0,0,0,0,0,龙泉驿区,14812,1200.486119,连山坡,151.7690241,5,4137.13475,1,837.3614251,1,129.8804899,19,1,4,285.248767,1
1000,11,4,2,1,0,1,0,1,0,高新区,25887,960.7268143,火车南站 神仙树 高新,170.0039624,5,805.6214493,2,722.4631833,1,123.5923289,20,12,13,964.5252762,1
1215,35,4,2,1,0,0,1,0,1,高新区,25887,960.7268143,火车南站 神仙树 高新,170.0039624,5,805.6214493,2,722.4631833,1,123.5923289,20,12,13,964.5252762,1
950,14,4,2,1,0,0,0,1,0,高新区,25887,960.7268143,火车南站 神仙树 高新,170.0039624,5,805.6214493,2,722.4631833,1,123.5923289,20,12,13,964.5252762,1
955,12,4,2,1,0,0,0,1,0,高新区,25887,960.7268143,火车南站 神仙树 高新,170.0039624,5,805.6214493,2,722.4631833,1,123.5923289,20,12,13,964.5252762,1
735,10,4,2,1,0,1,0,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
655,11,4,2,1,0,0,0,1,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
845,21,4,2,1,0,0,0,0,1,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
1055,25,3,2,1,0,0,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
755,16,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
755,18,3,2,1,0,0,0,1,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
985,28,3,2,1,0,0,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
900,17,3,2,1,0,1,0,1,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
795,13,3,2,1,0,0,0,0,0,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
1100,33,3,2,1,0,1,1,0,1,高新区,13346,1072.546283,四河 广都 华府大道,220.0314204,2,1797.155272,1,1840.09297,1,213.8279578,20,6,3,443.7338496,2
850,15,3,1,1,0,0,0,0,1,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
750,8,4,2,1,0,0,0,0,0,武侯区,16228,653.6859332,龙爪堰 东坡路,64.77136551,5,597.1862531,2,736.1506923,1,117.4314138,20,15,20,195.8060629,3
750,7,4,2,1,0,0,0,0,0,武侯区,16228,653.6859332,龙爪堰 东坡路,64.77136551,5,597.1862531,2,736.1506923,1,117.4314138,20,15,20,195.8060629,3
890,8,4,2,1,0,1,0,0,0,青羊区,16136,360.367369,草堂北路 白果林 西南财大 中医大省医院,115.8051591,5,627.4451397,1,1455.055717,1,60.83758286,20,15,20,28.68131003,3
950,14,4,2,1,0,0,0,1,0,青羊区,16136,360.367369,草堂北路 白果林 西南财大 中医大省医院,115.8051591,5,627.4451397,1,1455.055717,1,60.83758286,20,15,20,28.68131003,3
1300,21,4,2,1,0,0,1,1,0,青羊区,16136,360.367369,草堂北路 白果林 西南财大 中医大省医院,115.8051591,5,627.4451397,1,1455.055717,1,60.83758286,20,15,20,28.68131003,3
1000,15,4,2,1,0,0,0,0,1,青羊区,16136,360.367369,草堂北路 白果林 西南财大 中医大省医院,115.8051591,5,627.4451397,1,1455.055717,1,60.83758286,20,15,20,28.68131003,3
1315,21,4,2,1,0,1,1,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
715,13,3,1,1,0,0,0,1,0,双流区,16773,2247.213182,天府五街,72.35483566,3,1660.561048,1,1417.228447,1,105.1697866,3,1,3,992.1832904,1
840,19,3,1,1,0,0,0,0,1,双流区,16773,2247.213182,天府五街,72.35483566,3,1660.561048,1,1417.228447,1,105.1697866,3,1,3,992.1832904,1
845,18,3,1,1,0,0,0,1,0,双流区,16773,2247.213182,天府五街,72.35483566,3,1660.561048,1,1417.228447,1,105.1697866,3,1,3,992.1832904,1
750,9,4,2,1,0,0,0,1,0,高新区,18329,402.4567977,华阳 广都 四河 五根松,255.5830959,5,628.2646227,1,1471.122348,1,103.9608752,20,14,11,767.9732888,3
795,14,4,2,1,0,0,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
635,9,4,2,1,0,0,0,0,0,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
1125,22,4,2,1,0,0,1,0,0,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
895,20,4,2,1,0,0,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
715,11,4,2,1,0,0,0,0,0,高新区,30702,2606.473258,世纪城,281.3620803,5,1089.939204,1,232.8178076,3,93.11992106,20,10,20,384.7364098,3
